
key = model_output

vcf_matrix

key = vts_vcm_comm

key = 0

,DIA,SPY,VO,IJH,QQQ,IWF,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,VOX,XLU,GDX,GUNR,IXUS,IEFA,EFA,VGK,VWO,IEMG,SHV,BIL,GBIL,SHY,IEI,IEF,VGIT,TLT,GOVT,MUB,SHM,VCSH,VCIT,VCLT,LQD,HYG,SHYG,MBB,VMBS,AGG,BSV,BIV,BLV,BNDX,EMB,GLD,SLV,USO,PDBC,VNQ,VNQI 
TLT,6.582514786796282e-05,7.504957666269151e-05,7.616364237582154e-05,9.073111423962111e-05,0.00010821852305325838,0.00010441950621024963,0.000103829436877342,4.531370965880269e-05,-5.730699005299153e-05,2.9417262942914786e-05,7.689552460233082e-05,6.735730238115803e-05,6.32582908263358e-05,9.127564648545857e-05,0.00012797711141994997,6.326616343597412e-05,1.8452270506012157e-05,0.00010890317110426971,1.1807604856987218e-06,5.869737731353807e-05,6.997653030763564e-05,6.999054753508781e-05,5.538384594498884e-05,2.8438797516896585e-05,3.914525088963194e-05,1.1204062234471977e-06,4.7652632168971086e-07,4.813846303359061e-06,1.3673546346611184e-05,3.317847604147365e-05,5.233617926573788e-05,3.707897932196863e-05,0.00010501454010525012,4.2866863100204126e-05,2.7553766683126438e-05,1.1006197812279822e-05,2.1631192289101603e-05,4.853718011359843e-05,9.345859645370847e-05,6.485610867383389e-05,3.297776177865373e-05,2.4178391509378978e-05,5.19156814444177e-05,4.9998867294520426e-05,4.573798028103423e-05,2.0220882522129403e-05,4.6977254777518873e-05,9.50819806902559e-05,2.261661768038572e-05,5.850241652823064e-05,3.654279149845877e-05,2.6282104836734427e-05,-0.00010262825368423384,-3.9952819272530886e-05,9.208423622476654e-05,7.317700150908743e-05
GOVT,2.6649859695543458e-05,3.151240106165527e-05,3.1349557121245514e-05,3.721221522428478e-05,4.559465387762696e-05,4.4335885802702335e-05,4.2082911753601845e-05,1.76790057863542e-05,-2.2689405210502436e-05,1.171947616110867e-05,3.1180666101490395e-05,2.7589796129066412e-05,2.4843275170610618e-05,3.776704001995227e-05,5.4742077375381864e-05,2.64031072931891e-05,7.812528945130818e-06,4.583794847621879e-05,4.818961112673311e-07,2.4799856760757416e-05,2.9453146334702965e-05,2.938173356130781e-05,2.3629065355494773e-05,1.2844287589284738e-05,1.6936186129102686e-05,4.7557549095412165e-07,1.82464964384851e-07,1.8533777431764287e-06,5.869269331903951e-06,1.4025053971486775e-05,2.182137509653721e-05,1.559820018461043e-05,4.2866863100204126e-05,1.782715629172184e-05,1.1320545931864941e-05,4.452333989868782e-06,9.191184601969167e-06,2.0319303532778535e-05,3.853585326790123e-05,2.695739180556574e-05,1.4165763868775578e-05,1.042948567434787e-05,2.1746955542791307e-05,2.0978192977552827e-05,1.9083702420569663e-05,8.614036823601247e-06,1.966499394813435e-05,3.904598526937059e-05,9.29904355219912e-06,2.5079407916780908e-05,1.531022444976115e-05,1.1983724644784421e-05,-3.8191988800000084e-05,-1.391972173055793e-05,3.80531747722471e-05,3.119351227419615e-05
MUB,1.7552845739202948e-05,1.981508414685121e-05,1.9861368756018456e-05,2.378256600592434e-05,2.7937101521831706e-05,2.7404844528236867e-05,2.591230750914452e-05,1.321095736315598e-05,-1.4203140067181131e-05,7.482724079275372e-06,2.1505391341599332e-05,1.809760619007857e-05,1.7151373863384304e-05,2.3691166831520286e-05,3.3535164254886924e-05,1.6706649628129938e-05,5.685242484053809e-06,3.132551356799621e-05,9.90301789872612e-07,1.6118520921444232e-05,1.919903759259798e-05,1.916327724829175e-05,1.4877767807189717e-05,7.999862138246055e-06,1.0981986507759536e-05,2.8625146866434524e-07,1.3115781755210241e-07,1.158569838639163e-06,3.6467636378832606e-06,8.808828817689355e-06,1.3909362459965715e-05,9.86025109155799e-06,2.7553766683126438e-05,1.1320545931864941e-05,7.575735717413876e-06,2.870601475766019e-06,5.818582603821322e-06,1.302384069995627e-05,2.5084062370817772e-05,1.7446511441095223e-05,9.184066580126805e-06,6.8626566915024024e-06,1.3788429341771034e-05,1.330900099841819e-05,1.2139904168614183e-05,5.372144536647064e-06,1.2504128266470181e-05,2.5214446618026737e-05,6.02604973775495e-06,1.5745164595693712e-05,1.132769788687011e-05,8.680056506370006e-06,-2.7300311253070616e-05,-1.0243050131888924e-05,2.3871828948472157e-05,2.0352380947736092e-05
SHM,7.135540367913737e-06,7.887472439001985e-06,8.235973796908785e-06,9.832327641924588e-06,1.1234394223672291e-05,1.0779043869837284e-05,1.096212801570715e-05,4.902612672870015e-06,-6.145308206810409e-06,3.4756043202013277e-06,8.253486370509172e-06,7.3143872309840256e-06,7.0116134490667385e-06,9.896894584396386e-06,1.3230170951074589e-05,6.628891501567406e-06,2.0264350119233767e-06,1.1240122874100823e-05,6.278771871228327e-08,6.139896377340762e-06,7.3359993126961685e-06,7.3460146967168664e-06,5.8181195073104486e-06,2.8902823808553204e-06,3.9935312307333086e-06,1.1510427931210222e-07,5.0944296392369727e-08,5.175236262204817e-07,1.3973027276667816e-06,3.4271860715482954e-06,5.435592055713944e-06,3.83664217436447e-06,1.1006197812279822e-05,4.452333989868782e-06,2.870601475766019e-06,1.1659348744721186e-06,2.2285182453491694e-06,5.0264356615825456e-06,9.754159743304078e-06,6.740976938552752e-06,3.4105926345727783e-06,2.503954368153735e-06,5.3523200714358205e-06,5.141413515046561e-06,4.746926536122025e-06,2.075953630586498e-06,4.869964385276857e-06,9.935734986623508e-06,2.356432961360292e-06,6.020596070929288e-06,3.8326357117948074e-06,2.639792211505617e-06,-1.1466731052409818e-05,-4.641314472227941e-06,9.975528218543504e-06,7.5596495859280485e-06
VCSH,1.360185287381987e-05,1.653425612580585e-05,1.630600181991165e-05,1.9347004151147592e-05,2.3751839124817188e-05,2.3331962801479555e-05,2.0857035664117357e-05,8.821895182014205e-06,-1.0844224227884578e-05,6.091062766588978e-06,1.6003032404930148e-05,1.4395278025347265e-05,1.2484432911434922e-05,1.971020857359668e-05,2.909078925576586e-05,1.3775998116769388e-05,4.343031910218365e-06,2.4516787386378995e-05,4.137003567264259e-07,1.331104131810573e-05,1.5704544692268622e-05,1.5617989013158798e-05,1.2784224241845314e-05,7.4922333210141e-06,9.385066173190375e-06,2.4909586193709536e-07,8.702843130141503e-08,8.499625061717665e-07,3.128405048750207e-06,7.370468096807163e-06,1.1304967731129925e-05,8.158373217020301e-06,2.1631192289101607e-05,9.191184601969167e-06,5.818582603821323e-06,2.2285182453491694e-06,4.873045214645297e-06,1.0603735945141774e-05,1.9779419629607007e-05,1.3965319638966788e-05,7.711345281111179e-06,5.734732145775838e-06,1.1297604280580273e-05,1.0920050575046801e-05,9.891425794334598e-06,4.555963644098605e-06,1.0237808437082073e-05,1.989013929645502e-05,4.7583137555112435e-06,1.344770285540155e-05,8.410095526483017e-06,7.129127735670875e-06,-1.7584343786360246e-05,-5.815014005288473e-06,1.9811209068015288e-05,1.6820945833739734e-05
VCIT,3.044767990395172e-05,3.6063765302589845e-05,3.650738411285821e-05,4.366828738214245e-05,5.1825830926728735e-05,5.051116068020703e-05,4.712540934148662e-05,2.0648803835948047e-05,-2.417144002343665e-05,1.357059696769317e-05,3.5412950154823526e-05,3.228379892833747e-05,2.92993133239191e-05,4.338473145059084e-05,6.262081578586014e-05,3.059051405666878e-05,8.904461962738184e-06,5.42153698044939e-05,1.6848592214476384e-06,2.9653835055278376e-05,3.475739047784703e-05,3.464171679409378e-05,2.8176590926224148e-05,1.6735251193664615e-05,2.131011962444569e-05,5.478911240223206e-07,2.1281780119941484e-07,1.997834495090121e-06,6.734250275203591e-06,1.60707950852306e-05,2.4929547252182153e-05,1.7862139191904357e-05,4.853718011359843e-05,2.0319303532778535e-05,1.3023840699956272e-05,5.026435661582545e-06,1.0603735945141774e-05,2.3406878447063564e-05,4.4014772031481376e-05,3.092882596901353e-05,1.678279635831255e-05,1.243157811271767e-05,2.4911174506285713e-05,2.41103029692865e-05,2.18216969615888e-05,9.86946904790908e-06,2.253449951006625e-05,4.4451191469084726e-05,1.0739332475234235e-05,2.913479644258853e-05,1.8861854013365916e-05,1.4686268584927729e-05,-4.254182372268656e-05,-1.4930894744399911e-05,4.366042292383438e-05,3.691169438396107e-05
VCLT,5.935126047469823e-05,6.806188044674775e-05,6.817107502535973e-05,8.115263550597868e-05,9.69833441760063e-05,9.459532028068092e-05,9.012979951095433e-05,4.172634824240267e-05,-4.972147917198343e-05,2.6384181709953277e-05,7.10328910305553e-05,6.107131025429212e-05,5.653137798824473e-05,8.212534433913674e-05,0.00011631635444928123,5.6926838270289585e-05,1.853615098991335e-05,0.0001020274951739038,1.5321028888754645e-06,5.384199706787237e-05,6.428070486492318e-05,6.41620062058935e-05,5.0624814025477635e-05,2.6597078252908256e-05,3.6032879717769175e-05,9.964330249119147e-07,4.188149064363614e-07,4.036193148804054e-06,1.25104528966495e-05,3.011557796051937e-05,4.7251106994555026e-05,3.360819864805835e-05,9.345859645370848e-05,3.853585326790124e-05,2.5084062370817775e-05,9.75415974330408e-06,1.9779419629607007e-05,4.4014772031481376e-05,8.438427013093373e-05,5.876634830881536e-05,3.0741102654883504e-05,2.279850069263628e-05,4.684123577236768e-05,4.513253563230575e-05,4.126431939946953e-05,1.8411642209468466e-05,4.249092842503964e-05,8.520238578119565e-05,2.023848009352088e-05,5.368735040015161e-05,3.5408094836702724e-05,2.7358133081600405e-05,-8.947630954766397e-05,-3.367150165154999e-05,8.273565283746962e-05,6.784847508025902e-05
LQD,4.098504243617285e-05,4.775031894546468e-05,4.789513719864333e-05,5.7107840037607285e-05,6.823636148375209e-05,6.662978106796561e-05,6.254412953148955e-05,2.8414667701602253e-05,-3.348883945627275e-05,1.8175628639665915e-05,4.8628038707962084e-05,4.271652770902804e-05,3.908034322473535e-05,5.742477860827513e-05,8.224879626337364e-05,4.012595853356576e-05,1.2618917377689428e-05,7.188030573388615e-05,1.5649289774097632e-06,3.8413656604358497e-05,4.5516812006323816e-05,4.539100362276731e-05,3.627838048516193e-05,2.0176148658614344e-05,2.652790282823989e-05,7.091725265790261e-07,2.867463059131578e-07,2.7240614009170377e-06,8.854228947621395e-06,2.1204951965323233e-05,3.307801177818377e-05,2.3616462766680633e-05,6.485610867383389e-05,2.695739180556574e-05,1.7446511441095226e-05,6.740976938552753e-06,1.3965319638966788e-05,3.092882596901353e-05,5.876634830881536e-05,4.1103692333865404e-05,2.1906297451397287e-05,1.6255516142048493e-05,3.290662954840861e-05,3.176848299548365e-05,2.8913440691489962e-05,1.2997583174557335e-05,2.9818667344698953e-05,5.928952568604938e-05,1.417812247632303e-05,3.8120701357358645e-05,2.5019305930946712e-05,1.9585570680238837e-05,-5.952727972735601e-05,-2.166026948805211e-05,5.781753530512174e-05,4.824321652192587e-05
HYG,2.2094643512413098e-05,2.6152426228435328e-05,2.7957732128126936e-05,3.3922450282998975e-05,3.646202096315503e-05,3.578748331716704e-05,3.1205537316125075e-05,1.5010674558972679e-05,-1.3922228567280606e-05,1.1359305719587576e-05,2.5056923069482574e-05,2.5001520561137134e-05,2.2687721036250856e-05,3.265422021538618e-05,4.5275439843896794e-05,2.249555285997223e-05,6.945608187020673e-06,4.123983692876069e-05,2.6855359225141096e-06,2.3512967858579558e-05,2.6845382821902387e-05,2.6671185711059794e-05,2.2569395188966705e-05,1.5734479476679083e-05,1.8370311664213987e-05,3.943674431596264e-07,1.4714373376795064e-07,1.1397529230194613e-06,4.842474434979883e-06,1.1482467121258784e-05,1.7532340068772686e-05,1.2700304426410025e-05,3.297776177865373e-05,1.4165763868775578e-05,9.184066580126805e-06,3.4105926345727783e-06,7.711345281111179e-06,1.6782796358312552e-05,3.07411026548835e-05,2.1906297451397287e-05,1.312427128949084e-05,9.901473897233945e-06,1.7529357636862556e-05,1.7061198692050526e-05,1.5373857798895426e-05,7.054591749430286e-06,1.599203617849948e-05,3.06951236436206e-05,7.636365605260052e-06,2.1694429526799703e-05,1.575995805482118e-05,1.2590233388896725e-05,-2.748377571456159e-05,-8.579891738401418e-06,3.268605099287381e-05,2.8511524437509816e-05
SHYG,1.664145409200057e-05,1.9477143270099885e-05,2.0810668133259194e-05,2.525227314985479e-05,2.6718510346133762e-05,2.6419500459318977e-05,2.236278705543599e-05,1.1575416938509685e-05,-1.0057168823179893e-05,8.767250040385934e-06,1.927255434518567e-05,1.885555521307381e-05,1.7104864591016373e-05,2.4452579546614206e-05,3.3507925958308147e-05,1.6613128328110408e-05,5.734847130294472e-06,3.1339269307072884e-05,2.02719357537682e-06,1.758716649625119e-05,2.0151483889956323e-05,2.0001687459278547e-05,1.6836388179018886e-05,1.1690189102037418e-05,1.3599046041414323e-05,2.85442829542506e-07,1.0809984910459982e-07,7.891588548004792e-07,3.589458689501101e-06,8.497093054778083e-06,1.2957746933405563e-05,9.397518759328624e-06,2.417839150937898e-05,1.042948567434787e-05,6.862656691502403e-06,2.503954368153735e-06,5.734732145775838e-06,1.243157811271767e-05,2.279850069263628e-05,1.6255516142048493e-05,9.901473897233945e-06,7.534091111580227e-06,1.2901750868632737e-05,1.2546499488718937e-05,1.13497536793311e-05,5.219308201471594e-06,1.1824475491555152e-05,2.2617110238243214e-05,5.608506685187301e-06,1.615376411947497e-05,1.2295608441330974e-05,1.0104109434144531e-05,-2.0566079772066647e-05,-6.373269230725993e-06,2.4444013049954545e-05,2.143261564214839e-05
MBB,3.162983162360499e-05,3.8204123778726224e-05,3.775293661141218e-05,4.49161045850315e-05,5.566278449344151e-05,5.423820786754504e-05,5.077695423937001e-05,2.102539524488131e-05,-2.643845168819972e-05,1.3207874520002644e-05,3.688759096539189e-05,3.308997020091215e-05,2.949877083561248e-05,4.506789916955215e-05,6.702682979974073e-05,3.2302727470066645e-05,8.960679419767495e-06,5.656990277345818e-05,1.2601998866948104e-06,3.071998984001481e-05,3.618048930374597e-05,3.606394291793144e-05,2.9211880413109735e-05,1.6855372356353176e-05,2.1818617783887835e-05,5.890587473580906e-07,2.2092845995781242e-07,2.1821914999211295e-06,7.2313893325116805e-06,1.718404109152107e-05,2.6625604477070127e-05,1.9087595554517403e-05,5.19156814444177e-05,2.1746955542791307e-05,1.3788429341771034e-05,5.3523200714358205e-06,1.1297604280580273e-05,2.4911174506285713e-05,4.684123577236768e-05,3.29066295484086e-05,1.7529357636862556e-05,1.2901750868632737e-05,2.6691677093875812e-05,2.5825274105898424e-05,2.3310109110383023e-05,1.0586785052399671e-05,2.4050441109016062e-05,4.7430799008031536e-05,1.139783038820537e-05,3.093991883782851e-05,1.8933332067250497e-05,1.4951201919812798e-05,-4.3837785506032615e-05,-1.5218703038436092e-05,4.54180541230345e-05,3.862908279755153e-05
VMBS,3.020800098925918e-05,3.670197164075821e-05,3.6543687514121364e-05,4.365653323710046e-05,5.36440301941501e-05,5.220425936501207e-05,4.8943880106131266e-05,2.0214901215337393e-05,-2.4714397862497228e-05,1.2404962011583389e-05,3.4894183531038506e-05,3.194496857381421e-05,2.8630887561098245e-05,4.317168112082822e-05,6.454336971612094e-05,3.1357589598857175e-05,8.151658337258425e-06,5.498078265116698e-05,1.8404126469674416e-06,3.014688292569733e-05,3.5220129000123285e-05,3.510646931361963e-05,2.861742295465989e-05,1.7270697977961346e-05,2.2072835341218724e-05,5.744480652643514e-07,2.1674134547903424e-07,2.081045908560859e-06,6.9779734610219815e-06,1.658160425623007e-05,2.5677151263894847e-05,1.841698728381447e-05,4.999886729452043e-05,2.097819297755283e-05,1.3309000998418192e-05,5.141413515046562e-06,1.0920050575046801e-05,2.41103029692865e-05,4.513253563230575e-05,3.176848299548365e-05,1.7061198692050526e-05,1.2546499488718937e-05,2.5825274105898424e-05,2.5041675671551664e-05,2.2499583449091587e-05,1.0216186253143456e-05,2.3224615905168842e-05,4.573020507453449e-05,1.108804789055718e-05,2.9980516052739726e-05,1.8542804416701733e-05,1.4369507978776745e-05,-4.153259020464728e-05,-1.4131634141337461e-05,4.3511344787928254e-05,3.7658142012366647e-05
AGG,2.859874926192498e-05,3.386493047193804e-05,3.3803064831757016e-05,4.017749880562885e-05,4.8841147755991404e-05,4.7567480423586744e-05,4.471547251908052e-05,1.9002745916775245e-05,-2.3855406106663168e-05,1.271607103296697e-05,3.345596994775228e-05,2.9806290916911223e-05,2.6787519933506523e-05,4.0666380992726706e-05,5.8852302573694586e-05,2.839637993250812e-05,8.508602543571407e-06,4.962836270435193e-05,7.141702594689682e-07,2.6914483114765732e-05,3.187752497743135e-05,3.1784014013031986e-05,2.5661901446845094e-05,1.4273025045642716e-05,1.8580423317703768e-05,5.103530990561172e-07,1.945671904832534e-07,1.941205028988954e-06,6.3117427648323155e-06,1.5060055656042715e-05,2.3384902485360632e-05,1.6739160921802414e-05,4.573798028103422e-05,1.9083702420569663e-05,1.2139904168614185e-05,4.746926536122026e-06,9.891425794334598e-06,2.18216969615888e-05,4.126431939946953e-05,2.8913440691489962e-05,1.537385779889543e-05,1.1349753679331099e-05,2.3310109110383023e-05,2.2499583449091587e-05,2.045362199638779e-05,9.25390096249101e-06,2.1095100720615486e-05,4.174407851606991e-05,9.966865122059034e-06,2.705857454565092e-05,1.6781208606969027e-05,1.3252974674929087e-05,-4.041304931324951e-05,-1.453601028759824e-05,4.0950048572350744e-05,3.379890905231328e-05
BSV,1.2435345307773788e-05,1.54336937749563e-05,1.4782946325485066e-05,1.7384077029729337e-05,2.2427624734177717e-05,2.2052189467008494e-05,1.964998923572365e-05,7.753671562583907e-06,-1.0523427912983306e-05,5.326233299425641e-06,1.4717388006803636e-05,1.2935056692169492e-05,1.0864997984549031e-05,1.8100184628914106e-05,2.7450747992805068e-05,1.27154902237652e-05,3.98897916205575e-06,2.228749904378205e-05,-9.248329921755375e-09,1.1988996779387713e-05,1.4278320423274037e-05,1.4194961082622095e-05,1.1578725224995222e-05,6.444647831038137e-06,8.196398097264097e-06,2.3396038071573663e-07,7.651161025548932e-08,8.104791563418536e-07,2.9543237515141915e-06,6.919184831845641e-06,1.057900056694371e-05,7.647685832218495e-06,2.0220882522129403e-05,8.614036823601247e-06,5.372144536647064e-06,2.075953630586498e-06,4.555963644098605e-06,9.869469047909083e-06,1.8411642209468466e-05,1.2997583174557335e-05,7.054591749430286e-06,5.219308201471594e-06,1.0586785052399671e-05,1.0216186253143454e-05,9.25390096249101e-06,4.293985443097997e-06,9.57194371741695e-06,1.8548747376690825e-05,4.388056271736062e-06,1.2536594661247258e-05,7.303227517267674e-06,6.444691799185458e-06,-1.5702114489548243e-05,-5.117943524445652e-06,1.8210050209132245e-05,1.5373083018165327e-05
BIV,2.9437286951217073e-05,3.499498679718811e-05,3.494183012706222e-05,4.154704079632109e-05,5.0410473889781196e-05,4.915988044135061e-05,4.581783105508679e-05,1.9497431654180197e-05,-2.424853230163307e-05,1.3151959090893955e-05,3.442035253677454e-05,3.0820083227007114e-05,2.7570019033574344e-05,4.202201368692757e-05,6.092521180842697e-05,2.9343897545689396e-05,8.843557608908633e-06,5.1459646354289017e-05,8.379803902019499e-07,2.796521758671815e-05,3.3062894094508896e-05,3.2950730506343656e-05,2.6699038728993208e-05,1.5088006879699547e-05,1.9451306155098266e-05,5.276686080399018e-07,1.9858597587942988e-07,1.964872825048327e-06,6.535941730934394e-06,1.5564310468833346e-05,2.4114854353608716e-05,1.7287040586161218e-05,4.697725477751888e-05,1.966499394813435e-05,1.2504128266470183e-05,4.869964385276857e-06,1.0237808437082073e-05,2.253449951006625e-05,4.249092842503964e-05,2.9818667344698953e-05,1.599203617849948e-05,1.1824475491555152e-05,2.4050441109016062e-05,2.322461590516884e-05,2.1095100720615486e-05,9.57194371741695e-06,2.1772182569050773e-05,4.2938785473089465e-05,1.0267387460940092e-05,2.8063668926120898e-05,1.7493279798244497e-05,1.3957914725673493e-05,-4.09666439251084e-05,-1.4532967721451932e-05,4.2297855967823434e-05,3.510791796279054e-05
